"nvp_id","nvp_respondant_id","nvp_name","nvp_value","nvp_name_id"
207989,6419,"How would your background make you a success in the job you are applying for.","hi I guess I was answering questions for one now it's question too I was getting into the fact that %HESITATION I've been having a lot of experience and I'm in sales I've been doing this you know since nineteen ninety thousand and %HESITATION I started doing it for eighteen T. retelling and then I was doing %HESITATION you know I also got my real estate license from real estate in the middle then are a %HESITATION also with the kids they just always knew that flexibility and then %HESITATION after that I also went into mortgage banking for lending tree and I work full time at that time %HESITATION ten but it was hard because %HESITATION you know family values get in the way like with the flexibility and stuff so %HESITATION I I felt like it wasn't working out that I didn't want to be at work for about twelve hours to a day I had an amazing time there it was just %HESITATION I I joined and then the the mortgage meltdown happened so therefore there were like four hundred layoffs and of course if you just started you know two months ago then tricks them either one laid off as well so it's just you know on you know you just came the exit out that's just how it works and even a lot of old people that were there when the company forever it was just a you know just a very dark time the mortgage melt down to happen but I did enjoy it and I get a lot of %HESITATION you know mortgage banking unlike loans they did a lot alone %HESITATION close a lot of loans and they they gave me a review and settle it feels like you've been working here for years so that was really positive and I did enjoy it but I just wanted that work life balance and I think that's really important and I feel like silk roads will give me that opportunity to be able to you know manage life and and %HESITATION work %HESITATION and work is definitely something I look forward to and it's exciting and it's like you ",149
207990,5848,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","well on the reason I'm looking %HESITATION shows rate is because first of all sales as my background for the last ten to fifteen years I've done everything from long distance with worldcom MCI in the beginning to perjure to asio optimization whipped up yodel while few other companies %HESITATION network solutions different places worse than I was a topic cheaper %HESITATION very good at talking to business to business is about presents the internet presence in the presence online %HESITATION I think that's my strong points and I'm excited about the opportunity ",150
207991,5848,"How would your background make you a success in the job you are applying for.","I'll probably ask your dad in the long winded after from the first one I think my background in sales alone and having a successful sales track record %HESITATION speaks for itself %HESITATION I think %HESITATION being able you know having the ability to not take no for an answer having the ability to relate to small to medium size we could be excuse me and and just you know convince them %HESITATION today about you know just having a presence on online and how to market are your business and just bring more people in the door more people wherever they need to to bring sales up so I think that's a big plus the fact that I was definitely a successful out been successful in sales all my life %HESITATION is a plus ",149
207992,5848,"How do you feel about the recorded phone interview process you have just completed.","it's not a bad idea I think it gives you guys chance to comedy value wait %HESITATION be you know the applicants before as they're coming in and I remember when I work for a company ox we used to do that as well %HESITATION what it would do a phone interview before we actually spoke to the person when I was a single class today %HESITATION but the thing is I think it gives you a time with definitely she's going guys because if you can't talking you're not well versus you know you're not coming across well and you can articulate not going to convince any business owner to do anything so I think that's ",151
207993,5969,"How do you feel about the recorded phone interview process you have just completed.","I have no feelings either way it's fine %HESITATION I've taken other phone interviews that were much more %HESITATION I don't know impersonal %HESITATION difficult because of the questions that were asked your questions were very fair and I think I gave you a good answer %HESITATION create the opportunity to talk to you look forty hearing from you ",151
207994,5876,"How do you feel about the recorded phone interview process you have just completed.","well it's the first time for me so I've never experienced anything like this %HESITATION I'm indifferent about it eight is it works it works that means it doesn't bother me any I like it I think is pretty good though hope this helps I look forward to speaking with you guys Susan thank you ",151
207995,6431,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","I'm I was just looking for a job and something on this attracted my eyes so I just went ahead and applied ",150
207996,6431,"How would your background make you a success in the job you are applying for.","because I'm very good with talking to people I have a lot of heavy phone experience and working with business to business as well as as of individuals so I would be great on the phone ",149
207997,6431,"How do you feel about the recorded phone interview process you have just completed.","well this is kind of nice I never really had a recorded phone interview but it would be actually better if I could have talked to a person over the phone directly and not the recording I'd feel a little bit more comfortable with that okay thank you ",151
207998,5072,"How would your background make you a success in the job you are applying for.","I've been in sales for over eleven years and been successful and eighty to ninety percent of the time and it worked in sales %HESITATION high high pressure situations nonce most recently and look for career colleges educating %HESITATION constructors dean's program directors etcetera on digital content selling %HESITATION publish material which would be could be printed materials or digital solutions for their their very S. college programs and provided training and I support for any additional solutions ",149
207999,5072,"How do you feel about the recorded phone interview process you have just completed.","the first question didn't give me an answer can give me give me enough time to answer %HESITATION so I didn't actually get to answer question one at the end question to %HESITATION when I was prompted to press the button to go on to the next coincidently it happen to skip question three the same exact time %HESITATION so our question for I'm so I ended up missing two questions out of those questionnaire hopefully I can take this questionnaire again six ",151
208000,5053,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","one of the reasons that I want to work for sales rose to set up already investigated the company I know that it's a fast growing company it's one of people towards recently and I feel that there's good growth opportunity so that's the biggest reason ",150
208015,3721,"How do you feel about the recorded phone interview process you have just completed.","this is an interesting way of a screening people it's very new to me I did enjoy that very simple straightforward questioning the fact that you are able to get the information needs to go to the next level really really got my attention and %HESITATION before hearing back from you ",151
208001,5053,"How would your background make you a success in the job you are applying for.","well the position I'm applying for as a business to business inside sales an appointment setting %HESITATION first of all I've been an instructional designer %HESITATION and curriculum developer for fifteen years for the university of Phoenix a lot of these skills in terms of %HESITATION developing our curriculum are developing training are the kinds of skills that are very transferable to sales and I think I would be very good at it because I could certainly organize myself %HESITATION another reason is that I have program management experience project management experience and in my past even though this goes back to the nineties %HESITATION I was a marketing manager at one point and part of what I did as a marketing manager is ironically all right and develop training packages for employees %HESITATION for sales in telemarketing sen develop sales and telemarketing scripts %HESITATION to employment telemarketing of lead tracking system %HESITATION another thing that I did was I was a mentor for actually %HESITATION clients who were hello I'm sorry I had a call waiting on my phone accidentally anyways let me just to continue %HESITATION I helps %HESITATION I helped others to learn how to close the new telephone %HESITATION appointment setting and also work and and telemarketing already so I have that experience even though it was a bongo ",149
208002,5053,"How do you feel about the recorded phone interview process you have just completed.","honestly I think this %HESITATION sort of recorded %HESITATION phone process is a bit of natural %HESITATION that's my honest opinion I feel like %HESITATION people are going to answer a little bit more naturally when you're speaking to a real person instead of a recording %HESITATION so I'm not a big fan of this but %HESITATION obviously I'll do whatever it takes thank you ",151
208003,6377,"How would your background make you a success in the job you are applying for.","my background would make me a success for the job I'm applying for in several ways %HESITATION I actually have done both outside business to business sales as well as inside sales lead generation and marketing development calls %HESITATION my first sales job was in nineteen eighty working for and FM radio station in selling advertising my manager at that point said that if you can tell a are you can sell anything and I tend to agree with him but I've also sold a variety of different kinds of products work with a variety of different kinds of customer bases as well as %HESITATION have a good science background which is come in handy for science and technology based sale to ",149
208004,6377,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","I have three main reasons for looking at sales rose %HESITATION number one it looks like you are focused entirely on helping sales people be successful for organizations number two you looks like you've invested in making sure that you picked the right candidates and number three it looks like you're really enthusiastic about your employees when you do hire ",150
208005,6377,"How do you feel about the recorded phone interview process you have just completed.","I think there are some benefits and %HESITATION negatives to it obviously the benefits are Abdel you get an opportunity to hear what I sound like get a sense of who I am based on %HESITATION how I answer your questions how my tonality is my thought process for developing responses %HESITATION those are all really positives for you for I'm working through which candidate you want to move to the next step it's also beneficial to me because it gives me a chance to actually engage in all of those activities too so I get a chance to express who I am to you via arm which is primarily what your customers are going to have %HESITATION reaction to is who I am on the phone %HESITATION the negatives are %HESITATION it is it does tend to be %HESITATION not very personal it's tell you lose a lot of that interaction that you would have with a with another live human being but overall I think it's beneficial for your organization form like I said moving people to the next ",151
208006,5894,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","the reason that I am looking to work with sales wrote this because after reading the detailed description it fits my background %HESITATION I'm very energetic I'm a go getter I enjoy sales marketing sales for a very long time and I think I would be a great asset to your company ",150
208007,5894,"How do you feel about the recorded phone interview process you have just completed.","I think the recorded interview process is awesome %HESITATION against a person the opportunity to speak frankly %HESITATION as well as scattered gathered there thought %HESITATION and it's becoming more between now %HESITATION inside the home telecommuting a lot of companies are doing it as well as %HESITATION outside of the home major companies and business so I think it's the awesome opportunity ",151
208008,5894,"How would your background make you a success in the job you are applying for.","the way that my background put make me a success is because I have in extensive background of dealing with customers on a consumer static well it's a business guy and I believe in building the poor and I have to work at home often on for the past seventeen years on many projects ",149
208009,3618,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","sales rose has awesome management and an awesome team ",150
208010,3618,"How would your background make you a success in the job you are applying for.","many years %HESITATION appointments any place else ",149
208011,3618,"How do you feel about the recorded phone interview process you have just completed.","I think it's a wonderful ",151
208012,3629,"How do you feel about the recorded phone interview process you have just completed.","if we are using this to screen out %HESITATION test to screen %HESITATION candidates I'm good with that ",151
208013,3721,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","one of the main reasons I'm looking for a stable company I actually went online reviewed your company %HESITATION and that its main reason why I'm actually looking to move into a position this caliber I have been doing on %HESITATION appointment setting a into the along those lines for several years now your company actually stood out to me it was actually for to meet your friend ever got on the internet in nineteen and is a good place for me to be ",150
208014,3721,"How would your background make you a success in the job you are applying for.","I I actually I'm a go getter also look as a cat mouse game I win or alas I'm very competitive with myself I've always excelled in many different things that I've done in my life shop into recruiting to actually found sales tax year outside sales that run present she swore when I saw yellow pages one two combo and many other accolades throughout my career ",149
208016,3625,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","please and I'd like to work for students that is because it sounds company has a great track record %HESITATION the opportunity to work from home and %HESITATION the flexibility of working those hours ",150
208017,3625,"How would your background make you a success in the job you are applying for.","I have been in marketing sales are communications for over seven years later for the experience that I've gained team various jobs when enabled me to pursue this position and be very successful ",149
208018,3625,"How do you feel about the recorded phone interview process you have just completed.","I think the record it processes financial aid test to screen candidates and review their answers to see if they're very well qualified or not ",151
208019,3631,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","I am looking for a position that allows me to work from home working part time to supplement my social security and I have heard wonderful things about sales roads and their management and we just love the opportunity to see it possibly I could be a fit for your organization ",150
208020,3623,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","looking for every wording %HESITATION career that I can %HESITATION you know move up and and and just stuff you'll be happy and and a flexible %HESITATION position ",150
208021,3623,"How would your background make you a success in the job you are applying for.","I have been in customer sales and %HESITATION customer service for for over you know fifteen years and and %HESITATION you know I I can relate to people and and I love working with people and and talking with people ",149
208022,3623,"How do you feel about the recorded phone interview process you have just completed.","it is different and %HESITATION and then in pretty %HESITATION exciting to %HESITATION do something do something new %HESITATION I feel that it will be %HESITATION great success in the future you know and and %HESITATION and I like it ",151
208023,3624,"How do you feel about the recorded phone interview process you have just completed.","not particularly excited with it preferred %HESITATION more one on one ",151
208024,3630,"How do you feel about the recorded phone interview process you have just completed.","yeah well I have not had a lot of different phone interviews and I suppose I've taken all recorded interviews as well as you know one on one interviews and %HESITATION you know I I have no %HESITATION feelings either way %HESITATION can I say I I I don't tell negative I don't feel positive ID say okay with me thank you very much ",151
208025,3605,"How would your background make you a success in the job you are applying for.","well I've spent a lot of time at home in front of my computer %HESITATION and some time talking on the phone and it appears to be successful sales would need to spend time at home and talk on the phone ",149
208026,11413,"What are the reasons you are looking to work for Sales Roads. After the beep take a few moments just to collect your thoughts, and then please give us your answer.","one of the main reasons I'm attracted to working for sales rose is %HESITATION I enjoy %HESITATION outbound calling and and receiving inbound calls in the full full sales process in a big %HESITATION a big reason for my success with my previous positions it's been my ability to %HESITATION talk to somebody called %HESITATION you know a level bi level executives of pop on construction companies %HESITATION in set up a meeting are from that phone call which I could go to that meeting close the deal so setting up meetings it's something I'm very comfortable with doing %HESITATION this particular position it attracted me because I'm also looking for the opportunity to work in a remote environment where I can live %HESITATION up north during the summer in doubt yourself in Texas for the winter north to Minnesota where my wife is from I'm so that's the main reason I'm %HESITATION excited about learning more about this position ",150
